"YEAR","MONTH","DAY","LAKE","STATE_PROV","SPECIES","NO_STOCKED","AGEMONTH","WEIGHT","CONDITION"
2010,5,5,"HU","ON","LAT",37546,17,42.6,"0"
2010,5,5,"HU","ON","LAT",11041,17,42.6,"0"
2010,5,7,"HU","ON","LAT",65342,17,29.61,"0"
2010,5,7,"HU","ON","LAT",25129,17,40.19,"0"
2010,5,7,"HU","ON","LAT",15900,17,36.93,"0"
2010,5,7,"HU","ON","LAT",11174,17,36.93,"0"
2010,5,10,"HU","ON","LAT",29130,17,40.3,"0"
2010,5,10,"HU","ON","LAT",11289,17,40.3,"0"
2010,5,10,"HU","ON","LAT",276,17,40.3,"0"
2010,5,11,"HU","ON","LAT",24120,17,37.39,"0"
2010,5,11,"HU","ON","LAT",24124,17,37.39,"0"
2010,5,12,"HU","ON","LAT",20148,17,42.31,"0"
2010,5,12,"HU","ON","LAT",20121,17,42.31,"0"
2010,5,13,"HU","ON","LAT",21205,17,42.28,"0"
2010,5,13,"HU","ON","LAT",22581,17,39.99,"0"
2010,5,14,"HU","ON","LAT",22065,17,40.47,"0"
2010,5,14,"HU","ON","LAT",22312,17,40.47,"0"
2010,5,17,"HU","ON","LAT",5623,17,37.34,"0"
2010,5,17,"HU","ON","LAT",23717,17,37.59,"0"
2010,5,17,"HU","ON","LAT",25467,17,35.02,"0"
2010,5,18,"HU","ON","LAT",16039,17,56.47,"0"
2010,5,18,"HU","ON","LAT",5312,17,56.47,"0"
2010,5,18,"HU","ON","LAT",17639,17,35.02,"0"
2010,5,19,"HU","ON","LAT",16570,17,56.47,"0"
2010,5,19,"HU","ON","LAT",7083,17,56.47,"0"
2010,5,19,"HU","ON","LAT",12095,17,43.98,"0"
2010,5,20,"HU","ON","LAT",20369,17,43.98,"0"
2010,5,20,"HU","ON","LAT",20710,17,43.98,"0"
2010,5,21,"HU","ON","LAT",21700,17,42.07,"0"
2010,5,21,"HU","ON","LAT",21719,17,42.07,"0"
2010,5,25,"HU","ON","LAT",6843,17,42.07,"0"
2010,5,26,"HU","ON","LAT",9460,17,44.92,"0"
2010,5,26,"HU","ON","LAT",11416,17,44.92,"0"
2010,5,26,"HU","ON","LAT",20901,17,44.92,"0"
2010,5,27,"HU","ON","LAT",22484,17,44.92,"0"
2010,8,28,"HU","ON","RBT",54000,4,NA,"0"
2010,8,21,"HU","ON","RBT",5200,4,NA,"0"
2010,8,28,"HU","ON","RBT",5200,4,NA,"0"
2010,8,21,"HU","ON","RBT",5200,4,NA,"0"
2010,8,28,"HU","ON","RBT",5200,4,NA,"0"
2010,8,21,"HU","ON","RBT",5500,4,NA,"0"
2010,8,28,"HU","ON","RBT",5500,4,NA,"0"
2010,8,21,"HU","ON","RBT",5200,4,NA,"0"
2010,8,28,"HU","ON","RBT",5200,4,NA,"0"
2010,8,21,"HU","ON","RBT",5400,4,NA,"0"
2010,5,26,"HU","ON","CHS",51882,5,4.72,"0"
2010,5,25,"HU","ON","CHS",10000,5,4.72,"0"
2010,10,31,"HU","ON","RBT",88317,7,3.4,"0"
2010,10,31,"HU","ON","BNT",54791,7,8.67,"0"
2010,5,19,"HU","ON","RBT",10471,12,24.9,"0"
2010,7,22,"HU","ON","WAE",350,2,1.1,"0"
2010,5,10,"HU","ON","WAE",7e+05,1,NA,"0"
2010,7,10,"HU","ON","WAE",4576,2,1,"0"
2010,7,14,"HU","ON","WAE",6700,2,NA,"0"
2010,7,19,"HU","ON","WAE",11000,2,NA,"0"
2010,6,26,"HU","ON","RBT",15000,1,NA,"0"
2010,6,26,"HU","ON","RBT",15000,1,NA,"0"
2010,6,26,"HU","ON","RBT",15000,1,NA,"0"
2010,6,26,"HU","ON","RBT",30000,1,NA,"0"
2010,6,26,"HU","ON","RBT",15000,1,NA,"0"
2010,6,26,"HU","ON","RBT",15000,1,NA,"0"
2010,6,26,"HU","ON","RBT",15000,1,NA,"0"
2010,12,5,"HU","ON","RBT",5000,9,4.5,"0"
2010,8,8,"HU","ON","RBT",28672,3,1,"0"
2010,9,30,"HU","ON","BNT",24880,9,78,"0"
2010,5,17,"HU","ON","CHS",26088,7,4.9,"0"
2010,5,18,"HU","ON","CHS",4510,7,4.9,"0"
2010,5,24,"HU","ON","CHS",11177,7,3.9,"0"
2010,5,24,"HU","ON","CHS",9766,7,3.9,"0"
2010,10,27,"HU","ON","RBT",3000,5,5.6,"0"
2010,4,11,"HU","ON","RBT",210,11,25.9,"0"
2010,4,12,"HU","ON","RBT",2000,11,44.9,"0"
2010,4,14,"HU","ON","RBT",26050,11,40,"0"
2010,4,12,"HU","ON","RBT",10480,11,19,"0"
2010,4,12,"HU","ON","RBT",2500,11,39,"0"
2010,4,12,"HU","ON","RBT",7155,11,42,"0"
2010,4,12,"HU","ON","RBT",2000,11,39,"0"
2010,11,2,"HU","ON","BNT",3592,10,37,"0"
2010,11,2,"HU","ON","BNT",3597,10,36,"0"
2010,10,25,"HU","ON","BNT",7144,10,37,"0"
2010,10,25,"HU","ON","BNT",7184,10,36,"0"
2010,10,27,"HU","ON","BNT",6040,10,37,"0"
2010,10,25,"HU","ON","BNT",6000,10,37,"0"
2010,10,25,"HU","ON","RBT",6592,10,37,"0"
2010,10,30,"HU","ON","BNT",3000,10,37,"0"
2010,10,25,"HU","ON","BNT",3000,10,39,"0"
2010,5,3,"HU","ON","BNT",4000,15,182,"0"
2010,5,13,"HU","ON","BNT",100,15,182,"0"
2010,6,25,"HU","ON","WAE",4000,2,NA,"0"
2010,6,20,"HU","ON","WAE",40000,2,NA,"0"
2010,5,3,"HU","ON","WAE",3e+05,1,NA,"0"
2010,5,4,"HU","ON","WAE",150000,1,NA,"0"
2010,6,1,"HU","ON","BNT",31500,6,NA,"0"
2010,6,1,"HU","ON","BNT",31500,6,NA,"0"
2010,6,1,"HU","ON","BNT",31500,6,NA,"0"
2010,6,1,"HU","ON","BNT",31500,6,NA,"0"
2010,5,15,"HU","ON","RBT",14900,1,NA,"0"
2010,5,15,"HU","ON","RBT",16500,1,NA,"0"
2010,5,15,"HU","ON","RBT",13600,1,NA,"0"
2010,5,15,"HU","ON","RBT",12000,1,NA,"0"
2010,5,15,"HU","ON","RBT",12000,1,NA,"0"
2010,4,15,"HU","ON","RBT",14000,1,NA,"0"
2010,5,15,"HU","ON","RBT",23000,1,NA,"0"
2010,4,15,"HU","ON","RBT",15000,1,NA,"0"
2011,3,22,"HU","ON","LAT",22760,16,27.46,"0"
2011,3,22,"HU","ON","LAT",1832,16,27.28,"0"
2011,3,24,"HU","ON","LAT",11300,16,27.28,"0"
2011,3,24,"HU","ON","LAT",8494,16,27.28,"0"
2011,3,24,"HU","ON","LAT",5021,16,27.28,"0"
2011,3,31,"HU","ON","LAT",21128,16,31.71,"0"
2011,4,5,"HU","ON","LAT",24879,17,26.93,"0"
2011,4,12,"HU","ON","LAT",23801,17,27.94,"0"
2011,4,19,"HU","ON","LAT",27649,17,20.6,"0"
2011,4,20,"HU","ON","LAT",35464,17,16.93,"0"
2011,4,20,"HU","ON","LAT",9427,17,16.93,"0"
2011,4,22,"HU","ON","LAT",31030,17,16.93,"0"
2011,4,22,"HU","ON","LAT",8249,17,16.93,"0"
2011,5,9,"HU","ON","LAT",3463,17,16.93,"0"
2011,5,9,"HU","ON","LAT",920,17,16.93,"0"
2011,4,23,"HU","ON","LAT",35853,16,16.1,"0"
2011,4,23,"HU","ON","LAT",8963,16,16.1,"0"
2011,4,24,"HU","ON","LAT",16054,16,16.1,"0"
2011,4,24,"HU","ON","LAT",4013,16,16.1,"0"
2011,4,26,"HU","ON","LAT",14448,16,16.1,"0"
2011,4,26,"HU","ON","LAT",3612,16,16.1,"0"
2011,4,26,"HU","ON","LAT",1070,16,16.1,"0"
2011,4,26,"HU","ON","LAT",267,16,16.1,"0"
2011,4,26,"HU","ON","LAT",18394,17,13.7,"0"
2011,4,26,"HU","ON","LAT",3504,17,13.7,"0"
2011,4,27,"HU","ON","LAT",18393,17,13.7,"0"
2011,4,27,"HU","ON","LAT",3504,17,13.7,"0"
2011,4,27,"HU","ON","LAT",9196,17,13.7,"0"
2011,4,27,"HU","ON","LAT",1752,17,13.7,"0"
2011,4,27,"HU","ON","LAT",6131,17,13.7,"0"
2011,4,27,"HU","ON","LAT",1168,17,13.7,"0"
2011,5,9,"HU","ON","LAT",3372,17,13.7,"0"
2011,5,9,"HU","ON","LAT",642,17,13.7,"0"
2011,5,24,"HU","ON","LAT",5282,17,14.01,"0"
2011,5,24,"HU","ON","LAT",3041,17,37.35,"0"
2011,3,1,"HU","ON","LAT",46457,16,21.31,"0"
2011,3,2,"HU","ON","LAT",46114,16,21.03,"0"
2011,3,3,"HU","ON","LAT",47333,16,21.12,"0"
2011,3,4,"HU","ON","LAT",48100,16,20.58,"0"
2011,3,7,"HU","ON","LAT",45654,16,22.34,"0"
2011,3,8,"HU","ON","LAT",33807,16,24.98,"0"
2011,3,9,"HU","ON","LAT",21964,16,30.94,"0"
2011,3,10,"HU","ON","LAT",42684,15,21.08,"0"
2011,3,17,"HU","ON","LAT",45667,15,18.39,"0"
2011,3,18,"HU","ON","LAT",44601,15,20.4,"0"
2011,3,21,"HU","ON","LAT",44447,15,20.35,"0"
2011,3,22,"HU","ON","LAT",45372,15,18.84,"0"
2011,3,24,"HU","ON","LAT",33470,15,24.2,"0"
2011,4,8,"HU","ON","LAT",34928,16,28.9,"0"
2011,4,11,"HU","ON","LAT",32977,16,30.17,"0"
2011,4,12,"HU","ON","LAT",8395,16,30.17,"0"
2011,4,12,"HU","ON","LAT",11155,16,30.17,"0"
2011,4,14,"HU","ON","BNT",5077,16,32.5,"0"
2011,4,14,"HU","ON","BNT",2539,16,32.5,"0"
2011,4,14,"HU","ON","BNT",2539,16,32.5,"0"
2011,4,15,"HU","ON","BNT",10000,16,32.5,"0"
2011,4,15,"HU","ON","BNT",5077,16,32.5,"0"
2011,4,27,"HU","ON","LAT",32428,16,27.38,"0"
2011,4,27,"HU","ON","LAT",32273,16,27.38,"0"
2011,4,28,"HU","ON","LAT",34830,16,25.67,"0"
2011,4,28,"HU","ON","LAT",35159,16,25.42,"0"
2011,4,29,"HU","ON","LAT",33169,16,27.23,"0"
2011,4,29,"HU","ON","LAT",32803,16,27.23,"0"
2011,5,2,"HU","ON","LAT",33583,17,27.71,"0"
2011,5,2,"HU","ON","LAT",34000,17,27.68,"0"
2011,5,3,"HU","ON","LAT",22208,17,40.83,"0"
2011,5,3,"HU","ON","LAT",21991,17,40.83,"0"
2011,5,4,"HU","ON","LAT",35796,17,25.09,"0"
2011,5,4,"HU","ON","LAT",35796,17,25.09,"0"
2011,5,5,"HU","ON","LAT",5471,17,52.09,"0"
2011,5,5,"HU","ON","LAT",18975,17,32.54,"0"
2011,5,5,"HU","ON","LAT",30381,17,30.61,"0"
2011,5,6,"HU","ON","LAT",51239,17,28.09,"0"
2011,5,9,"HU","ON","LAT",26450,17,30,"0"
2011,5,9,"HU","ON","LAT",23117,17,30,"0"
2011,5,10,"HU","ON","LAT",11292,17,35.94,"0"
2011,5,10,"HU","ON","LAT",9804,17,35.94,"0"
2011,5,10,"HU","ON","LAT",17479,17,35.94,"0"
2011,5,11,"HU","ON","LAT",27678,17,31.68,"0"
2011,5,11,"HU","ON","LAT",27886,17,31.68,"0"
2011,5,12,"HU","ON","LAT",11674,17,34.3,"0"
2011,5,12,"HU","ON","LAT",11691,17,30.61,"0"
2011,5,12,"HU","ON","LAT",25727,17,34.3,"0"
2011,5,13,"HU","ON","LAT",28491,17,31.26,"0"
2011,5,13,"HU","ON","LAT",28596,17,31.26,"0"
2011,5,17,"HU","ON","LAT",14217,17,35.2,"0"
2011,5,17,"HU","ON","LAT",11017,17,35.2,"0"
2011,5,19,"HU","ON","LAT",8699,17,31.9,"0"
2011,5,19,"HU","ON","LAT",18470,17,31.9,"0"
2011,4,19,"HU","ON","LAT",26385,17,15.52,"0"
2011,4,19,"HU","ON","LAT",2610,17,15.52,"0"
2011,4,21,"HU","ON","LAT",35181,17,15.52,"0"
2011,4,21,"HU","ON","LAT",3479,17,15.52,"0"
2011,4,21,"HU","ON","LAT",43976,17,15.52,"0"
2011,4,21,"HU","ON","LAT",4349,17,15.52,"0"
2011,4,22,"HU","ON","LAT",43976,17,15.52,"0"
2011,4,22,"HU","ON","LAT",4349,17,15.52,"0"
2011,4,22,"HU","ON","LAT",26092,17,15.52,"0"
2011,4,22,"HU","ON","LAT",2581,17,15.52,"0"
2011,4,28,"HU","ON","LAT",880,17,15.52,"0"
2011,4,28,"HU","ON","LAT",87,17,15.52,"0"
2011,5,18,"HU","ON","LAT",12187,17,38.59,"0"
2011,5,18,"HU","ON","LAT",11110,17,38.59,"0"
2011,5,18,"HU","ON","LAT",23790,17,38.59,"0"
2011,5,18,"HU","ON","LAT",21717,17,38.59,"0"
2011,5,17,"HU","ON","LAT",22124,17,35.2,"0"
2011,8,20,"HU","ON","RBT",5000,4,NA,"0"
2011,8,20,"HU","ON","RBT",5000,4,NA,"0"
2011,8,20,"HU","ON","RBT",5000,4,NA,"0"
2011,8,20,"HU","ON","RBT",4000,4,NA,"0"
2011,8,20,"HU","ON","RBT",5000,4,NA,"0"
2011,8,27,"HU","ON","RBT",7000,4,NA,"0"
2011,8,27,"HU","ON","RBT",7000,4,NA,"0"
2011,8,27,"HU","ON","RBT",5000,4,NA,"0"
2011,8,27,"HU","ON","RBT",7000,4,NA,"0"
2011,7,3,"HU","ON","RBT",20000,1,NA,"0"
2011,7,3,"HU","ON","RBT",15000,1,NA,"0"
2011,7,3,"HU","ON","RBT",15000,1,NA,"0"
2011,7,3,"HU","ON","RBT",30000,1,NA,"0"
2011,7,3,"HU","ON","RBT",30000,1,NA,"0"
2011,7,3,"HU","ON","RBT",20000,1,NA,"0"
2011,10,27,"HU","ON","WAE",3600,5,20,"0"
2011,10,27,"HU","ON","WAE",3600,5,20,"0"
2011,7,7,"HU","ON","WAE",70000,3,NA,"0"
2011,4,22,"HU","ON","BNT",4971,18,78.37,"0"
2011,5,20,"HU","ON","RBT",15221,13,22.45,"0"
2011,6,9,"HU","ON","CHS",84000,6,4.1,"0"
2011,6,10,"HU","ON","CHS",10816,6,4.1,"0"
2011,11,2,"HU","ON","BNT",62463,9,8.73,"0"
2011,7,19,"HU","ON","BNT",27029,7,2,"0"
2011,5,12,"HU","ON","RBT",15000,13,15.1,"0"
2011,5,12,"HU","ON","RBT",10600,13,15.1,"0"
2011,11,20,"HU","ON","RBT",5000,6,3.7,"0"
2011,11,20,"HU","ON","RBT",11500,6,3.7,"0"
2011,9,7,"HU","ON","RBT",50000,5,7.5,"0"
2011,7,12,"HU","ON","RBT",88000,1,NA,"0"
2011,6,10,"HU","ON","CHS",20000,7,NA,"0"
2011,6,15,"HU","ON","CHS",45000,7,NA,"0"
2011,6,15,"HU","ON","CHS",20000,7,NA,"0"
2011,5,9,"HU","ON","CHS",35008,7,5.8,"0"
2011,5,11,"HU","ON","CHS",17255,7,5.5,"0"
2011,5,11,"HU","ON","CHS",5474,7,5.5,"0"
2011,5,20,"HU","ON","BNT",7861,16,221.7,"0"
2011,11,9,"HU","ON","RBT",62400,5,6.5,"0"
2011,4,27,"HU","ON","RBT",35794,11,55.7,"0"
2011,4,27,"HU","ON","RBT",10607,11,21.3,"0"
2011,4,27,"HU","ON","RBT",2025,11,49.5,"0"
2006,7,10,"HU","ON","WAE",257,2,1,"0"
2005,5,16,"HU","ON","WAE",136000,1,NA,"0"
2005,7,7,"HU","ON","WAE",1780,3,NA,"0"
2005,5,16,"HU","ON","WAE",60000,1,NA,"0"
2005,5,16,"HU","ON","WAE",25000,1,NA,"0"
2005,7,7,"HU","ON","WAE",40,3,NA,"0"
2005,5,13,"HU","ON","WAE",1036000,1,NA,"0"
2003,5,16,"HU","ON","WAE",60000,1,NA,"0"
2002,5,16,"HU","ON","WAE",163000,1,NA,"0"
2002,7,7,"HU","ON","WAE",67,3,NA,"0"
2002,5,10,"HU","ON","WAE",64000,1,NA,"0"
2002,7,10,"HU","ON","WAE",5000,3,NA,"0"
2001,7,10,"HU","ON","WAE",300,3,NA,"0"
2001,7,10,"HU","ON","WAE",400,3,NA,"0"
2001,7,10,"HU","ON","WAE",400,3,NA,"0"
2001,7,17,"HU","ON","WAE",5858,3,NA,"0"
2001,7,19,"HU","ON","WAE",2912,3,NA,"0"
2001,5,19,"HU","ON","WAE",1475000,1,NA,"0"
2002,5,22,"HU","ON","LAT",360,20,80,"0"
2001,6,26,"HU","ON","BKT",2978,7,3,"0"
2001,5,9,"HU","ON","RBT",23291,12,NA,"0"
2001,1,27,"HU","ON","LAT",3000,5,3,"0"
2010,5,29,"HU","ON","RBT",31,12,6000,"0"
2010,5,29,"HU","ON","RBT",31,24,6000,"0"
2010,5,29,"HU","ON","RBT",30,36,6000,"0"
2010,5,29,"HU","ON","BNT",10,48,6000,"0"
2010,5,29,"HU","ON","BNT",11,24,6000,"0"
2010,5,29,"HU","ON","BNT",11,36,6000,"0"
2006,1,6,"HU","ON","LAT",637,37,376.47,"0"
2011,5,19,"HU","ON","LAT",11000,17,31.9,"0"
2012,3,19,"HU","ON","LAT",22968,16,28.3,"0"
2012,3,19,"HU","ON","LAT",657,16,30.41,"0"
2012,3,20,"HU","ON","LAT",20716,16,30.41,"0"
2012,3,20,"HU","ON","LAT",2558,16,27.36,"0"
2012,3,21,"HU","ON","LAT",23757,16,27.36,"0"
2012,3,21,"HU","ON","LAT",938,16,31.95,"0"
2012,3,22,"HU","ON","LAT",18779,16,31.95,"0"
2012,3,22,"HU","ON","LAT",1754,16,28.5,"0"
2012,3,22,"HU","ON","LAT",1754,16,28.5,"0"
2012,3,23,"HU","ON","LAT",9082,16,28.5,"0"
2012,3,23,"HU","ON","LAT",11619,16,28.5,"0"
2012,4,18,"HU","ON","LAT",30953,17,24.01,"0"
2012,3,27,"HU","ON","LAT",38811,16,16.19,"0"
2011,11,9,"HU","ON","BNT",12852,11,36,"0"
2011,11,9,"HU","ON","BNT",3947,11,36,"0"
2011,11,9,"HU","ON","RBT",2203,18,70,"0"
2011,11,9,"HU","ON","RBT",2237,18,70,"0"
2011,11,9,"HU","ON","RBT",4062,18,70,"0"
2011,5,28,"HU","ON","RBT",64,18,6200,"0"
2011,5,28,"HU","ON","BNT",15,15,6200,"0"
2012,4,13,"HU","ON","CHS",21234,7,6.8,"0"
2012,4,13,"HU","ON","CHS",33788,7,6.8,"0"
2012,4,13,"HU","ON","CHS",27910,7,6.8,"0"
2012,4,14,"HU","ON","RBT",3959,11,32.6,"0"
2012,4,14,"HU","ON","RBT",3932,11,32.6,"0"
2012,4,13,"HU","ON","RBT",5844,11,32.6,"0"
2012,4,14,"HU","ON","RBT",1849,11,32.6,"0"
2012,3,6,"HU","ON","LAT",48896,16,18.22,"0"
2012,3,7,"HU","ON","LAT",46085,16,19.95,"0"
2012,3,8,"HU","ON","LAT",49259,16,18.16,"0"
2012,3,9,"HU","ON","LAT",52552,16,18.16,"0"
2012,3,12,"HU","ON","LAT",43375,16,22.13,"0"
2012,3,13,"HU","ON","LAT",48257,16,20.1,"0"
2012,3,14,"HU","ON","LAT",39866,16,19.06,"0"
2012,3,15,"HU","ON","LAT",21034,16,35.18,"0"
2012,3,16,"HU","ON","LAT",43243,15,20.81,"0"
2012,3,19,"HU","ON","LAT",44235,15,20.34,"0"
2012,3,20,"HU","ON","LAT",43873,15,20.73,"0"
2012,3,21,"HU","ON","LAT",33162,15,26.83,"0"
2012,3,22,"HU","ON","LAT",46459,15,21.3,"0"
2012,4,4,"HU","ON","BNT",6037,15,48.04,"0"
2012,4,4,"HU","ON","BNT",3122,15,48.04,"0"
2012,4,4,"HU","ON","BNT",3122,15,48.04,"0"
2012,4,5,"HU","ON","BNT",10096,15,48.04,"0"
2012,4,5,"HU","ON","BNT",5100,15,48.04,"0"
2012,4,13,"HU","ON","LAT",56329,16,33.18,"0"
2012,4,26,"HU","ON","LAT",24208,16,35.21,"0"
2012,4,26,"HU","ON","LAT",21961,16,35.21,"0"
2012,4,30,"HU","ON","LAT",13688,16,34.94,"0"
2012,4,30,"HU","ON","LAT",10633,16,26.74,"0"
2012,4,30,"HU","ON","LAT",12440,16,34.94,"0"
2012,4,30,"HU","ON","LAT",11265,16,34.94,"0"
2012,4,30,"HU","ON","LAT",33644,16,26.74,"0"
2012,5,1,"HU","ON","LAT",35843,17,27.19,"0"
2012,5,1,"HU","ON","LAT",21129,17,27.19,"0"
2012,5,1,"HU","ON","LAT",10793,17,27.19,"0"
2012,5,1,"HU","ON","LAT",3310,17,27.19,"0"
2012,5,2,"HU","ON","LAT",25745,17,32.22,"0"
2012,5,2,"HU","ON","LAT",25901,17,32.22,"0"
2012,5,3,"HU","ON","LAT",11538,17,36.69,"0"
2012,5,3,"HU","ON","LAT",11054,17,36.69,"0"
2012,5,4,"HU","ON","LAT",21643,17,36.69,"0"
2012,5,4,"HU","ON","LAT",11232,17,33.18,"0"
2012,5,4,"HU","ON","LAT",10914,17,33.18,"0"
2012,5,7,"HU","ON","LAT",12339,17,36.37,"0"
2012,5,7,"HU","ON","LAT",10432,17,36.37,"0"
2012,5,7,"HU","ON","LAT",23071,17,36.37,"0"
2012,5,7,"HU","ON","LAT",18244,17,36.37,"0"
2012,5,8,"HU","ON","LAT",21489,17,38.64,"0"
2012,5,8,"HU","ON","LAT",21489,17,38.64,"0"
2012,5,8,"HU","ON","LAT",12286,17,38.64,"0"
2012,5,8,"HU","ON","LAT",8388,17,38.64,"0"
2012,5,8,"HU","ON","LAT",14468,17,38.64,"0"
2012,5,10,"HU","ON","LAT",27496,17,30.34,"0"
2012,5,10,"HU","ON","LAT",27232,17,30.34,"0"
2012,5,11,"HU","ON","LAT",28805,17,28.69,"0"
2012,5,11,"HU","ON","LAT",29403,17,28.69,"0"
2012,5,14,"HU","ON","LAT",24984,17,32.26,"0"
2012,5,14,"HU","ON","LAT",25963,17,32.26,"0"
2012,5,14,"HU","ON","LAT",25222,17,33.14,"0"
2012,5,15,"HU","ON","LAT",26200,17,32,"0"
2012,5,15,"HU","ON","LAT",24693,17,33.14,"0"
2012,5,15,"HU","ON","LAT",26612,17,33.14,"0"
2012,5,16,"HU","ON","LAT",19079,17,43.91,"0"
2012,5,16,"HU","ON","LAT",6376,17,43.91,"0"
2012,5,16,"HU","ON","LAT",16673,17,33.49,"0"
2012,5,16,"HU","ON","LAT",16005,17,43.91,"0"
2012,5,17,"HU","ON","LAT",21363,17,38.95,"0"
2012,5,17,"HU","ON","LAT",21388,17,38.95,"0"
2012,5,17,"HU","ON","LAT",21794,17,38.1,"0"
2012,5,18,"HU","ON","LAT",21815,17,36.31,"0"
2012,5,18,"HU","ON","LAT",19932,17,36.31,"0"
2012,3,27,"HU","ON","LAT",9461,16,18.23,"0"
2012,3,28,"HU","ON","LAT",38811,16,18.23,"0"
2012,3,28,"HU","ON","LAT",9461,16,18.23,"0"
2012,3,29,"HU","ON","LAT",54756,16,16.4,"0"
2012,3,29,"HU","ON","LAT",12347,16,16.4,"0"
2012,3,30,"HU","ON","LAT",20701,16,16.4,"0"
2012,3,30,"HU","ON","LAT",4668,16,16.4,"0"
2012,4,2,"HU","ON","LAT",31958,16,16.19,"0"
2012,4,2,"HU","ON","LAT",8190,16,16.19,"0"
2012,4,3,"HU","ON","LAT",6627,16,20.05,"0"
2012,4,2,"HU","ON","LAT",5361,16,20.05,"0"
2012,4,5,"HU","ON","LAT",1692,16,16.4,"0"
2012,4,5,"HU","ON","LAT",381,16,16.4,"0"
2012,4,5,"HU","ON","LAT",1134,16,16.19,"0"
2012,4,14,"HU","ON","LAT",42780,16,11.66,"0"
2012,4,14,"HU","ON","LAT",4340,16,11.66,"0"
2012,4,14,"HU","ON","LAT",42580,16,11.66,"0"
2012,4,14,"HU","ON","LAT",4090,16,11.66,"0"
2012,4,15,"HU","ON","LAT",42780,16,11.66,"0"
2012,4,15,"HU","ON","LAT",4290,16,11.66,"0"
2012,4,19,"HU","ON","LAT",38937,16,11.66,"0"
2012,4,19,"HU","ON","LAT",3870,16,11.66,"0"
2012,4,19,"HU","ON","LAT",5451,16,11.66,"0"
2012,4,19,"HU","ON","LAT",552,16,11.66,"0"
2012,4,23,"HU","ON","LAT",3006,16,24.6,"0"
2012,4,5,"HU","ON","LAT",4425,16,16.19,"0"
2012,5,3,"HU","ON","LAT",22870,17,36.69,"0"
2011,5,28,"HU","ON","BNT",12,30,6200,"0"
2011,5,28,"HU","ON","BNT",3,42,6200,"0"
2011,5,28,"HU","ON","RBT",51,30,6200,"0"
2011,5,28,"HU","ON","RBT",13,42,6200,"0"
2011,4,18,"HU","ON","RBT",6317,11,34,"0"
2011,5,18,"HU","ON","RBT",5136,11,34,"0"
2011,5,19,"HU","ON","RBT",6670,11,34,"0"
2011,5,18,"HU","ON","RBT",6636,11,34,"0"
2011,5,19,"HU","ON","CHS",22246,7,6.5,"0"
2011,5,18,"HU","ON","CHS",41287,7,6.5,"0"
2011,5,18,"HU","ON","CHS",23254,7,6.5,"0"
2007,10,18,"HU","ON","WAE",722,5,11.5,"0"
2007,10,18,"HU","ON","WAE",723,5,11.5,"0"
2007,10,18,"HU","ON","WAE",722,5,11.5,"0"
2007,10,18,"HU","ON","WAE",722,5,11.5,"0"
2011,5,24,"HU","ON","LAT",4751,17,14.01,"0"
2012,9,27,"HU","ON","RBT",5000,6,NA,"0"
2012,9,27,"HU","ON","RBT",5000,6,NA,"0"
2012,9,27,"HU","ON","RBT",5000,6,NA,"0"
2012,9,27,"HU","ON","RBT",5000,6,NA,"0"
2012,9,29,"HU","ON","RBT",6000,6,NA,"0"
2012,9,29,"HU","ON","RBT",6000,6,NA,"0"
2012,9,29,"HU","ON","RBT",6000,6,NA,"0"
2012,9,29,"HU","ON","RBT",4000,6,NA,"0"
2012,9,29,"HU","ON","RBT",6000,6,NA,"0"
2012,11,2,"HU","ON","LAT",9037,12,10.79,"0"
2012,11,2,"HU","ON","LAT",2402,12,10.79,"0"
2012,11,6,"HU","ON","LAT",13677,12,10.44,"0"
2012,11,6,"HU","ON","LAT",3636,12,10.44,"0"
2012,11,6,"HU","ON","LAT",14089,12,10.44,"0"
2012,11,6,"HU","ON","LAT",3745,12,10.44,"0"
2012,11,7,"HU","ON","LAT",6647,12,11.22,"0"
2012,11,7,"HU","ON","LAT",1767,12,11.22,"0"
2012,11,5,"HU","ON","LAT",21978,12,9.1,"0"
2012,11,5,"HU","ON","LAT",38759,12,11.61,"0"
2012,11,6,"HU","ON","LAT",41329,12,11.13,"0"
2012,11,6,"HU","ON","LAT",19193,12,10.42,"0"
2012,11,7,"HU","ON","LAT",24952,12,10.42,"0"
2012,11,7,"HU","ON","LAT",38246,12,10.72,"0"
2012,11,8,"HU","ON","LAT",50930,12,10.21,"0"
2012,11,8,"HU","ON","LAT",14925,12,10.72,"0"
2012,11,9,"HU","ON","LAT",47116,12,12.31,"0"
2004,5,17,"HU","ON","LAT",4995,18,42.23,"0"
2004,5,7,"HU","ON","LAT",4994,18,40.09,"0"
2004,5,6,"HU","ON","LAT",4985,18,42.6,"0"
2004,5,11,"HU","ON","LAT",4990,18,39.96,"0"
2004,5,18,"HU","ON","LAT",6401,17,21.27,"0"
2004,5,18,"HU","ON","LAT",6418,17,21.27,"0"
2004,5,19,"HU","ON","LAT",6891,17,19.7,"0"
2004,5,19,"HU","ON","LAT",6891,17,19.7,"0"
2004,5,20,"HU","ON","LAT",6621,17,21.22,"0"
2012,6,3,"HU","ON","RBT",12000,1,NA,"0"
2012,6,3,"HU","ON","RBT",12000,1,NA,"0"
2012,6,3,"HU","ON","RBT",12000,1,NA,"0"
2012,6,3,"HU","ON","RBT",12000,1,NA,"0"
2012,6,3,"HU","ON","RBT",24000,1,NA,"0"
